account_id,industry,plan_tier,mrr,tenure_months,seats_purchased,active_seats_last_30d,logins_last_30d,features_adopted,avg_session_min,support_tickets_last_90d,unresolved_tickets,avg_resolution_days,nps_last_survey,churned,adoption_rate,seat_utilization,login_intensity,health_score,churn_risk,revenue_at_risk
ACC100155,Banking,Growth,2852.0,2,58,58,52,11,42.1,2,0,2.2,8.0,0,0.9166666666666666,1.0,1.0,95.1,0.0008600247873537515,2.0
ACC100156,Banking,Starter,528.0,43,3,1,16,5,23.5,3,1,9.8,2.0,1,0.4166666666666667,0.3333333333333333,0.5333333333333333,43.1,0.8553049466982279,452.0
ACC100157,Asset Mgmt,Growth,2328.0,2,23,10,7,4,19.3,5,2,11.5,3.0,0,0.3333333333333333,0.43478260869565216,0.23333333333333334,36.9,0.23705321244241812,552.0
ACC100158,Brokerage,Growth,2151.0,49,13,8,25,8,27.0,1,0,8.6,6.0,0,0.6666666666666666,0.6153846153846154,0.8333333333333334,71.4,0.052416614005798536,113.0
ACC100159,Corporate Treasury,Growth,1836.0,22,33,11,18,4,21.7,2,1,9.7,3.0,0,0.3333333333333333,0.3333333333333333,0.6,41.7,0.3933879307914747,722.0
ACC100160,Brokerage,Starter,456.0,9,7,4,12,5,24.2,3,2,7.8,4.0,0,0.4166666666666667,0.5714285714285714,0.4,45.9,0.2801181717555823,128.0
ACC100161,Banking,Enterprise,9844.0,16,141,61,15,6,19.6,2,0,9.0,5.0,0,0.5,0.4326241134751773,0.5,53.3,0.043162423596940454,425.0
ACC100162,Insurance,Starter,391.0,41,14,9,22,4,17.6,2,1,11.7,6.0,0,0.3333333333333333,0.6428571428571429,0.7333333333333333,55.1,0.12463065931904894,49.0
ACC100163,Insurance,Starter,572.0,50,5,4,38,8,25.7,1,0,4.5,6.0,0,0.6666666666666666,0.8,1.0,79.3,0.005991240477674671,3.0
ACC100164,Insurance,Growth,2069.0,34,14,8,12,3,17.7,3,2,12.0,2.0,0,0.25,0.5714285714285714,0.4,38.0,0.31986227530368216,662.0
ACC100165,Insurance,Starter,417.0,10,4,2,16,7,30.8,4,2,5.1,6.0,0,0.5833333333333334,0.5,0.5333333333333333,55.6,0.37596037402032767,157.0
ACC100166,Asset Mgmt,Enterprise,10851.0,54,146,76,15,6,26.6,6,0,5.3,6.0,0,0.5,0.5205479452054794,0.5,56.5,0.0659063107854794,715.0
ACC100167,Banking,Enterprise,11731.0,47,240,87,1,0,8.5,4,1,12.6,0.0,1,0.0,0.3625,0.03333333333333333,17.7,0.846570826703855,9931.0
ACC100168,Brokerage,Starter,504.0,25,4,2,18,5,21.3,3,1,6.6,7.0,1,0.4166666666666667,0.5,0.6,53.6,0.6548264379778398,330.0
ACC100169,Brokerage,Enterprise,13185.0,33,129,93,20,7,32.2,5,3,2.4,7.0,0,0.5833333333333334,0.7209302325581395,0.6666666666666666,63.8,0.059330957175556864,782.0
ACC100170,Banking,Starter,527.0,57,9,7,18,10,38.6,0,0,3.1,10.0,0,0.8333333333333334,0.7777777777777778,0.6,80.6,0.0029249122002374998,2.0
ACC100171,Insurance,Growth,2473.0,23,26,24,22,10,42.8,7,1,8.3,9.0,0,0.8333333333333334,0.9230769230769231,0.7333333333333333,84.7,0.0014691712609597562,4.0
ACC100172,Insurance,Starter,468.0,2,9,5,15,4,10.6,3,0,5.3,3.0,0,0.3333333333333333,0.5555555555555556,0.5,48.6,0.5639451255789607,264.0
ACC100173,Corporate Treasury,Enterprise,10314.0,9,86,36,15,4,10.9,3,2,10.5,0.0,0,0.3333333333333333,0.4186046511627907,0.5,37.1,0.28650781498063277,2955.0
ACC100174,Brokerage,Starter,563.0,36,13,10,16,6,23.8,2,0,6.9,5.0,0,0.5,0.7692307692307693,0.5333333333333333,62.4,0.13264518117346977,75.0
ACC100175,Insurance,Starter,445.0,59,12,9,23,6,29.8,1,1,5.3,5.0,0,0.5,0.75,0.7666666666666667,61.6,0.04841528958064036,22.0
ACC100176,Corporate Treasury,Growth,3024.0,44,30,15,39,9,34.9,7,3,2.5,7.0,0,0.75,0.5,1.0,72.0,0.006158727931375721,19.0
ACC100177,Brokerage,Enterprise,12620.0,37,95,38,25,7,30.1,3,0,6.7,7.0,0,0.5833333333333334,0.4,0.8333333333333334,64.1,0.04908645384691756,619.0
ACC100178,Brokerage,Enterprise,12964.0,20,89,56,12,5,22.5,3,1,7.5,2.0,0,0.4166666666666667,0.6292134831460674,0.4,47.8,0.6744603772622727,8744.0
ACC100179,Asset Mgmt,Growth,2513.0,26,48,26,19,4,7.6,2,0,10.0,5.0,0,0.3333333333333333,0.5416666666666666,0.6333333333333333,52.9,0.06933546967373203,174.0
ACC100180,Brokerage,Enterprise,15086.0,3,162,154,14,8,43.9,5,1,9.6,8.0,0,0.6666666666666666,0.9506172839506173,0.4666666666666667,72.8,0.022868824821865866,345.0
ACC100181,Insurance,Enterprise,11435.0,22,130,126,39,11,35.4,7,0,3.3,9.0,0,0.9166666666666666,0.9692307692307692,1.0,95.3,0.0008197843173698179,9.0
ACC100182,Banking,Growth,2390.0,37,55,28,17,7,24.4,7,1,4.7,7.0,0,0.5833333333333334,0.509090909090909,0.5666666666666667,60.2,0.18562318486027682,444.0
ACC100183,Corporate Treasury,Starter,618.0,54,4,2,26,6,32.3,1,1,7.4,3.0,0,0.5,0.5,0.8666666666666667,55.3,0.037158247811715325,23.0
ACC100184,Brokerage,Growth,2657.0,55,26,18,27,8,30.6,4,0,4.4,7.0,0,0.6666666666666666,0.6923076923076923,0.9,75.6,0.016453639704027936,44.0
ACC100185,Asset Mgmt,Growth,2424.0,49,49,36,20,9,29.6,3,0,4.0,5.0,0,0.75,0.7346938775510204,0.6666666666666666,73.0,0.037003065079855485,90.0
ACC100186,Insurance,Starter,429.0,2,9,9,28,8,30.4,2,2,3.7,7.0,1,0.6666666666666666,1.0,0.9333333333333333,77.3,0.6993016634336524,300.0
ACC100187,Asset Mgmt,Starter,424.0,48,10,5,10,3,10.9,1,0,11.3,1.0,1,0.25,0.5,0.3333333333333333,38.9,0.7466985489155707,317.0
ACC100188,Banking,Growth,2952.0,13,53,34,12,4,13.5,2,0,10.6,2.0,0,0.3333333333333333,0.6415094339622641,0.4,47.7,0.1671184698835817,493.0
ACC100189,Brokerage,Starter,434.0,37,13,8,9,5,24.8,2,2,7.7,3.0,1,0.4166666666666667,0.6153846153846154,0.3,42.3,0.7288705809929632,316.0
ACC100190,Banking,Enterprise,8441.0,56,91,43,6,2,10.5,3,2,7.1,1.0,1,0.16666666666666666,0.4725274725274725,0.2,27.6,0.8275190546843004,6985.0
ACC100191,Insurance,Starter,356.0,53,10,7,33,7,21.9,1,0,4.7,6.0,0,0.5833333333333334,0.7,1.0,73.9,0.01722836694848817,6.0
ACC100192,Banking,Starter,644.0,40,12,10,23,10,34.6,4,1,3.6,9.0,0,0.8333333333333334,0.8333333333333334,0.7666666666666667,82.3,0.000819840009842295,1.0
ACC100193,Corporate Treasury,Enterprise,12431.0,18,227,92,7,2,11.1,6,1,12.6,5.0,0,0.16666666666666666,0.4052863436123348,0.23333333333333334,34.2,0.1179027643861148,1466.0
ACC100194,Brokerage,Starter,497.0,31,13,12,23,9,29.7,4,0,0.5,6.0,0,0.75,0.9230769230769231,0.7666666666666667,80.7,0.028829272487776093,14.0
ACC100195,Corporate Treasury,Starter,625.0,42,14,6,23,6,22.0,2,0,7.9,5.0,0,0.5,0.42857142857142855,0.7666666666666667,58.5,0.13122732322540173,82.0
ACC100196,Corporate Treasury,Growth,2278.0,31,38,32,24,7,29.2,0,0,7.7,5.0,0,0.5833333333333334,0.8421052631578947,0.8,72.5,0.07470130406735329,170.0
ACC100197,Brokerage,Enterprise,14124.0,24,257,168,26,6,24.1,3,0,8.0,4.0,0,0.5,0.6536964980544747,0.8666666666666667,65.2,0.0403956837302178,571.0
ACC100198,Brokerage,Starter,567.0,24,7,5,35,9,31.4,0,0,5.8,5.0,0,0.75,0.7142857142857143,1.0,79.1,0.012727436333109205,7.0
ACC100199,Brokerage,Starter,493.0,36,5,2,18,5,19.2,3,0,9.7,3.0,0,0.4166666666666667,0.4,0.6,49.6,0.18110324712848874,89.0
ACC100200,Asset Mgmt,Growth,2912.0,3,25,12,28,6,31.4,6,0,6.7,4.0,1,0.5,0.48,0.9333333333333333,62.2,0.08975720267560501,261.0
ACC100201,Insurance,Enterprise,15354.0,59,208,150,30,8,41.0,6,0,7.2,6.0,0,0.6666666666666666,0.7211538461538461,1.0,77.4,0.004461431433194722,69.0
ACC100202,Brokerage,Growth,2051.0,7,57,19,13,3,15.9,0,0,5.6,0.0,0,0.25,0.3333333333333333,0.43333333333333335,35.8,0.1762179484871045,361.0
ACC100203,Asset Mgmt,Starter,355.0,59,12,5,30,8,33.6,3,1,4.9,6.0,0,0.6666666666666666,0.4166666666666667,1.0,67.2,0.04150245996544263,15.0
ACC100204,Corporate Treasury,Starter,596.0,3,8,6,36,11,38.0,1,0,3.3,9.0,0,0.9166666666666666,0.75,1.0,89.8,0.0013140384204518758,1.0
ACC100205,Banking,Starter,471.0,31,14,6,13,3,13.7,4,1,8.1,1.0,0,0.25,0.42857142857142855,0.43333333333333335,37.1,0.17612580693747995,83.0
ACC100206,Brokerage,Starter,513.0,25,14,13,28,8,32.7,2,2,3.6,7.0,0,0.6666666666666666,0.9285714285714286,0.9333333333333333,75.5,0.0466809502286199,24.0
ACC100207,Corporate Treasury,Growth,2084.0,34,17,10,24,5,10.4,3,0,6.4,2.0,1,0.4166666666666667,0.5882352941176471,0.8,57.3,0.5730802802552636,1194.0
ACC100208,Corporate Treasury,Starter,603.0,26,12,5,11,2,16.4,2,1,11.5,2.0,0,0.16666666666666666,0.4166666666666667,0.36666666666666664,32.2,0.46416818684950406,280.0
ACC100209,Brokerage,Growth,2832.0,53,20,20,29,9,31.4,2,0,4.5,7.0,0,0.75,1.0,0.9666666666666667,87.6,0.024458029859471212,69.0
ACC100210,Asset Mgmt,Growth,3180.0,1,56,27,18,5,16.1,1,1,7.8,4.0,0,0.4166666666666667,0.48214285714285715,0.6,47.6,0.2142688359504006,681.0
ACC100211,Insurance,Growth,2463.0,59,47,26,6,2,14.2,3,2,11.0,2.0,1,0.16666666666666666,0.5531914893617021,0.2,30.7,0.7942427830055723,1956.0
ACC100212,Brokerage,Starter,643.0,41,12,12,37,8,39.7,2,1,5.7,7.0,0,0.6666666666666666,1.0,1.0,82.0,0.0070318513507525125,5.0
ACC100213,Banking,Enterprise,12078.0,46,165,157,42,11,38.5,2,0,6.2,6.0,0,0.9166666666666666,0.9515151515151515,1.0,91.9,0.0012687225009516507,15.0
ACC100214,Brokerage,Growth,2682.0,9,30,25,50,11,41.8,0,0,5.5,8.0,0,0.9166666666666666,0.8333333333333334,1.0,90.9,0.0073772276346654,20.0
ACC100215,Asset Mgmt,Growth,2761.0,4,55,41,22,6,27.1,3,1,7.9,6.0,0,0.5,0.7454545454545455,0.7333333333333333,64.3,0.07657914778004556,211.0
ACC100216,Insurance,Starter,497.0,24,8,5,30,7,30.9,1,1,5.3,7.0,1,0.5833333333333334,0.625,1.0,68.0,0.5198284210602596,258.0
ACC100217,Insurance,Starter,519.0,20,13,9,17,9,29.4,3,0,7.4,6.0,0,0.75,0.6923076923076923,0.5666666666666667,70.9,0.044111323381135124,23.0
ACC100218,Corporate Treasury,Enterprise,10008.0,47,283,143,27,7,30.2,6,0,9.4,4.0,0,0.5833333333333334,0.5053003533568905,0.9,65.0,0.05126655339260145,513.0
ACC100219,Brokerage,Starter,459.0,53,7,4,23,8,32.2,4,1,2.4,7.0,0,0.6666666666666666,0.5714285714285714,0.7666666666666667,68.0,0.0049681106346157475,2.0
ACC100220,Asset Mgmt,Starter,561.0,26,7,2,8,3,1.0,3,0,9.8,3.0,1,0.25,0.2857142857142857,0.26666666666666666,34.2,0.5834728908054275,327.0
ACC100221,Banking,Growth,1808.0,46,44,28,11,4,22.5,4,1,8.4,2.0,0,0.3333333333333333,0.6363636363636364,0.36666666666666664,44.9,0.2896405446239225,524.0
ACC100222,Insurance,Growth,2801.0,4,55,27,28,11,32.9,2,0,1.3,7.0,0,0.9166666666666666,0.4909090909090909,0.9333333333333333,80.0,0.008278502411520563,23.0
ACC100223,Corporate Treasury,Enterprise,10587.0,44,141,97,38,9,34.4,6,2,3.9,6.0,0,0.75,0.6879432624113475,1.0,76.6,0.016562043167987955,175.0
ACC100224,Corporate Treasury,Starter,432.0,6,12,7,27,8,38.0,3,1,4.9,5.0,1,0.6666666666666666,0.5833333333333334,0.9,68.4,0.05661540113464107,24.0
ACC100225,Corporate Treasury,Enterprise,13393.0,40,297,111,6,2,11.1,6,3,12.3,2.0,0,0.16666666666666666,0.37373737373737376,0.2,26.9,0.4999488968965202,6696.0
ACC100226,Asset Mgmt,Starter,414.0,23,8,4,9,2,6.8,3,2,7.5,4.0,1,0.16666666666666666,0.5,0.3,33.3,0.7686426151949941,318.0
ACC100227,Brokerage,Growth,3193.0,25,45,23,4,2,14.9,1,1,10.7,0.0,1,0.16666666666666666,0.5111111111111111,0.13333333333333333,26.3,0.7903681776725348,2524.0
ACC100228,Banking,Growth,3236.0,17,51,33,14,5,30.0,3,1,6.0,4.0,0,0.4166666666666667,0.6470588235294118,0.4666666666666667,51.6,0.14767235033554238,478.0
ACC100229,Banking,Starter,487.0,24,3,2,19,7,22.7,7,0,8.7,4.0,1,0.5833333333333334,0.6666666666666666,0.6333333333333333,63.8,0.5876838159213493,286.0
ACC100230,Banking,Starter,470.0,52,3,2,15,7,15.4,4,0,6.7,7.0,0,0.5833333333333334,0.6666666666666666,0.5,64.1,0.16725015170311777,79.0
ACC100231,Brokerage,Growth,1869.0,48,49,22,17,4,23.5,1,0,10.8,4.0,0,0.3333333333333333,0.4489795918367347,0.5666666666666667,48.2,0.2313262104743872,432.0
ACC100232,Banking,Enterprise,14003.0,21,61,44,35,9,39.1,4,0,4.8,6.0,0,0.75,0.7213114754098361,1.0,80.3,0.014629751090827559,205.0
ACC100233,Corporate Treasury,Growth,1994.0,18,37,21,33,8,35.0,1,0,1.8,8.0,0,0.6666666666666666,0.5675675675675675,1.0,75.5,0.0009595238599517219,2.0
ACC100234,Brokerage,Enterprise,15118.0,31,230,102,19,5,13.5,2,2,6.6,5.0,0,0.4166666666666667,0.4434782608695652,0.6333333333333333,46.7,0.10133144016258225,1532.0
ACC100235,Corporate Treasury,Enterprise,15532.0,41,280,280,31,11,43.6,3,1,6.6,8.0,0,0.9166666666666666,1.0,1.0,92.6,0.0012904560201539308,20.0
ACC100236,Brokerage,Growth,1934.0,11,29,12,3,1,12.9,4,1,12.5,2.0,1,0.08333333333333333,0.41379310344827586,0.1,25.3,0.9064092612520777,1753.0
ACC100237,Banking,Growth,2775.0,43,23,11,18,4,30.0,8,2,12.5,1.0,1,0.3333333333333333,0.4782608695652174,0.6,44.4,0.8455124357454527,2346.0
ACC100238,Insurance,Starter,490.0,56,8,2,9,3,12.3,4,0,12.9,5.0,0,0.25,0.25,0.3,36.0,0.07236303661779145,35.0
ACC100239,Insurance,Starter,512.0,50,6,6,33,10,39.8,4,1,2.3,8.0,0,0.8333333333333334,1.0,1.0,90.2,0.0003672043655292939,0.0
ACC100240,Corporate Treasury,Enterprise,9693.0,33,130,101,13,5,12.4,4,1,4.8,6.0,0,0.4166666666666667,0.7769230769230769,0.43333333333333335,56.7,0.07470034956199871,724.0
ACC100241,Corporate Treasury,Growth,2835.0,19,46,46,21,11,46.4,5,0,5.1,8.0,0,0.9166666666666666,1.0,0.7,89.1,0.00207491801907556,6.0
ACC100242,Insurance,Starter,400.0,20,9,4,3,1,14.5,6,1,12.9,0.0,1,0.08333333333333333,0.4444444444444444,0.1,24.6,0.8928718544740475,357.0
ACC100243,Asset Mgmt,Growth,3078.0,44,48,22,9,2,14.8,4,2,10.1,2.0,1,0.16666666666666666,0.4583333333333333,0.3,31.3,0.8875649335659747,2732.0
ACC100244,Banking,Growth,2431.0,27,30,14,21,7,35.6,7,1,2.9,5.0,0,0.5833333333333334,0.4666666666666667,0.7,59.8,0.03373680944311392,82.0
ACC100245,Insurance,Enterprise,12971.0,7,86,29,16,4,14.3,4,0,7.6,2.0,1,0.3333333333333333,0.3372093023255814,0.5333333333333333,42.8,0.680105258237207,8822.0
ACC100246,Asset Mgmt,Growth,3133.0,40,26,12,19,6,23.1,4,1,7.6,5.0,0,0.5,0.46153846153846156,0.6333333333333333,54.7,0.12147910336631265,381.0
ACC100247,Insurance,Growth,2857.0,9,39,31,29,9,35.2,2,0,5.8,9.0,0,0.75,0.7948717948717948,0.9666666666666667,84.5,0.006895962533872654,20.0
ACC100248,Corporate Treasury,Starter,512.0,59,7,6,28,7,35.2,2,0,3.8,7.0,0,0.5833333333333334,0.8571428571428571,0.9333333333333333,77.5,0.0017268898566784978,1.0
ACC100249,Insurance,Growth,2354.0,25,56,32,6,3,19.7,2,1,11.8,4.0,1,0.25,0.5714285714285714,0.2,37.7,0.809834972661529,1906.0
ACC100250,Insurance,Growth,2443.0,21,46,27,38,8,32.2,5,0,7.2,6.0,0,0.6666666666666666,0.5869565217391305,1.0,74.0,0.012722207091015588,31.0
ACC100251,Banking,Enterprise,10860.0,4,191,95,14,5,23.5,3,0,9.3,6.0,0,0.4166666666666667,0.4973821989528796,0.4666666666666667,52.4,0.07424226697125297,806.0
ACC100252,Corporate Treasury,Growth,3169.0,10,32,11,9,2,14.7,5,2,11.4,3.0,0,0.16666666666666666,0.34375,0.3,30.1,0.3342603996088325,1059.0
ACC100253,Insurance,Starter,426.0,56,3,2,14,5,21.6,10,2,3.1,3.0,0,0.4166666666666667,0.6666666666666666,0.4666666666666667,51.8,0.3916997296021266,167.0
ACC100254,Banking,Starter,473.0,32,4,4,30,9,42.9,2,1,4.9,9.0,0,0.75,1.0,1.0,86.9,0.0032925957839046844,2.0
ACC100255,Asset Mgmt,Growth,2917.0,54,23,21,29,9,31.3,4,0,4.1,7.0,0,0.75,0.9130434782608695,0.9666666666666667,85.4,0.020875031142001656,61.0
ACC100256,Corporate Treasury,Enterprise,11023.0,57,254,207,17,6,28.7,4,1,7.8,4.0,0,0.5,0.8149606299212598,0.5666666666666667,61.2,0.05199199926760759,573.0
ACC100257,Brokerage,Starter,616.0,3,4,3,25,9,31.8,5,3,1.4,8.0,0,0.75,0.75,0.8333333333333334,74.7,0.03812668753351348,23.0
ACC100258,Insurance,Starter,423.0,23,6,4,14,4,24.3,1,0,4.3,4.0,0,0.3333333333333333,0.6666666666666666,0.4666666666666667,51.7,0.10776311421414791,46.0
ACC100259,Brokerage,Growth,1797.0,50,46,27,12,3,13.2,4,0,11.0,3.0,0,0.25,0.5869565217391305,0.4,44.4,0.17184831163138287,309.0
ACC100260,Banking,Starter,539.0,30,13,11,31,9,46.4,0,0,2.4,6.0,0,0.75,0.8461538461538461,1.0,83.4,0.006974944091244434,4.0
ACC100261,Asset Mgmt,Enterprise,12059.0,31,246,72,4,2,11.1,1,1,6.1,0.0,1,0.16666666666666666,0.2926829268292683,0.13333333333333333,20.8,0.8152727815094254,9831.0
ACC100262,Brokerage,Starter,630.0,34,12,7,17,7,33.2,2,2,4.0,5.0,0,0.5833333333333334,0.5833333333333334,0.5666666666666667,54.7,0.3186029758991,201.0
ACC100263,Banking,Starter,477.0,42,4,2,50,10,35.6,5,1,3.2,8.0,0,0.8333333333333334,0.5,1.0,78.0,0.0043171719736832025,2.0
ACC100264,Corporate Treasury,Enterprise,9376.0,56,174,53,6,3,13.0,2,1,11.9,3.0,1,0.25,0.3045977011494253,0.2,30.0,0.8368805371578536,7847.0
ACC100265,Asset Mgmt,Starter,449.0,53,8,4,14,4,16.8,5,0,9.1,0.0,1,0.3333333333333333,0.5,0.4666666666666667,43.5,0.6633479487556351,298.0
ACC100266,Asset Mgmt,Starter,468.0,37,10,7,15,6,27.5,3,1,5.7,6.0,0,0.5,0.7,0.5,58.5,0.043436347811124515,20.0
ACC100267,Insurance,Starter,525.0,35,13,7,25,8,27.9,2,1,4.8,8.0,0,0.6666666666666666,0.5384615384615384,0.8333333333333334,68.1,0.06530360890124902,34.0
ACC100268,Asset Mgmt,Starter,432.0,22,6,2,9,3,12.2,2,0,11.0,4.0,0,0.25,0.3333333333333333,0.3,37.1,0.2195590272375636,95.0
ACC100269,Brokerage,Starter,515.0,7,9,3,10,2,12.3,2,0,11.4,3.0,0,0.16666666666666666,0.3333333333333333,0.3333333333333333,33.8,0.5689167873905259,293.0
ACC100270,Brokerage,Starter,622.0,42,6,5,28,8,33.6,1,1,6.8,5.0,0,0.6666666666666666,0.8333333333333334,0.9333333333333333,72.8,0.043188374897925264,27.0
ACC100271,Insurance,Starter,477.0,1,5,3,20,8,31.1,2,0,8.9,5.0,1,0.6666666666666666,0.6,0.6666666666666666,66.7,0.5432974955068017,259.0
ACC100272,Insurance,Starter,545.0,42,6,2,10,3,13.1,0,0,9.8,2.0,1,0.25,0.3333333333333333,0.3333333333333333,35.8,0.6958998085451171,379.0
ACC100273,Banking,Growth,2093.0,30,10,8,17,9,28.2,4,0,5.9,7.0,0,0.75,0.8,0.5666666666666667,74.6,0.0526150994844209,110.0
ACC100274,Asset Mgmt,Growth,2952.0,47,45,21,16,3,18.6,5,0,4.9,1.0,0,0.25,0.4666666666666667,0.5333333333333333,42.1,0.09418309637538792,278.0
ACC100275,Banking,Starter,431.0,57,11,4,20,7,32.8,2,0,6.5,6.0,1,0.5833333333333334,0.36363636363636365,0.6666666666666666,58.8,0.7196463814501628,310.0
ACC100276,Brokerage,Starter,524.0,33,11,6,16,3,21.1,6,2,6.5,3.0,0,0.25,0.5454545454545454,0.5333333333333333,43.2,0.17800028747306584,93.0
ACC100277,Asset Mgmt,Growth,2200.0,34,36,20,24,6,24.3,2,1,6.1,5.0,0,0.5,0.5555555555555556,0.8,59.1,0.09479461642754147,209.0
ACC100278,Asset Mgmt,Enterprise,8885.0,29,147,81,11,5,17.3,2,0,7.3,4.0,1,0.4166666666666667,0.5510204081632653,0.36666666666666664,49.7,0.4179671304121615,3714.0
ACC100279,Brokerage,Enterprise,10702.0,23,153,130,44,9,33.3,3,0,4.5,8.0,0,0.75,0.8496732026143791,1.0,85.5,0.053146333338045824,569.0
ACC100280,Corporate Treasury,Starter,414.0,6,13,4,18,4,18.1,7,1,7.8,3.0,0,0.3333333333333333,0.3076923076923077,0.6,43.1,0.1387995980752269,57.0
ACC100281,Corporate Treasury,Starter,618.0,2,3,1,19,4,19.2,4,3,7.7,4.0,0,0.3333333333333333,0.3333333333333333,0.6333333333333333,40.7,0.07247284657971628,45.0
ACC100282,Banking,Starter,430.0,43,7,4,18,6,19.5,7,0,8.6,5.0,0,0.5,0.5714285714285714,0.6,58.8,0.08471975535116927,36.0
ACC100283,Insurance,Starter,642.0,54,12,6,31,8,23.3,1,1,5.5,5.0,0,0.6666666666666666,0.5,1.0,65.8,0.025639301188388114,16.0
ACC100284,Insurance,Growth,2489.0,4,37,17,13,7,25.3,5,1,6.1,8.0,1,0.5833333333333334,0.4594594594594595,0.43333333333333335,56.9,0.4815827042318314,1199.0
ACC100285,Asset Mgmt,Growth,2082.0,20,26,16,40,8,31.9,0,0,4.9,9.0,0,0.6666666666666666,0.6153846153846154,1.0,77.7,0.007024341715752805,15.0
ACC100286,Corporate Treasury,Starter,467.0,36,13,7,15,6,27.3,0,0,6.4,6.0,0,0.5,0.5384615384615384,0.5,57.0,0.05943010503286454,28.0
ACC100287,Brokerage,Starter,405.0,42,4,3,18,4,17.9,2,2,10.3,5.0,0,0.3333333333333333,0.75,0.6,50.7,0.19568526919030294,79.0
ACC100288,Asset Mgmt,Growth,3001.0,44,34,21,23,5,21.2,3,2,7.5,5.0,0,0.4166666666666667,0.6176470588235294,0.7666666666666667,55.4,0.2012037219101258,604.0
ACC100289,Asset Mgmt,Starter,386.0,41,9,4,6,1,9.8,1,0,15.5,0.0,0,0.08333333333333333,0.4444444444444444,0.2,28.0,0.281212275075451,109.0
ACC100290,Asset Mgmt,Enterprise,14689.0,5,96,72,43,10,44.9,3,0,4.9,10.0,0,0.8333333333333334,0.75,1.0,87.9,0.004626853466187359,68.0
ACC100291,Brokerage,Starter,364.0,15,14,6,15,3,15.7,1,0,10.6,3.0,1,0.25,0.42857142857142855,0.5,42.5,0.6915802179075097,252.0
ACC100292,Banking,Enterprise,10557.0,28,86,52,33,8,24.7,6,0,4.5,8.0,0,0.6666666666666666,0.6046511627906976,1.0,76.4,0.041678877324074694,440.0
ACC100293,Brokerage,Starter,392.0,4,3,1,14,4,14.4,1,1,9.9,5.0,1,0.3333333333333333,0.3333333333333333,0.4666666666666667,39.3,0.15227653525282264,60.0
ACC100294,Corporate Treasury,Enterprise,13334.0,21,148,42,3,2,19.7,5,1,12.6,0.0,1,0.16666666666666666,0.28378378378378377,0.1,23.3,0.8574560443475806,11433.0
ACC100295,Insurance,Enterprise,12089.0,23,290,147,47,10,43.9,0,0,4.5,9.0,0,0.8333333333333334,0.506896551724138,1.0,80.8,0.013390858624459403,162.0
ACC100296,Insurance,Enterprise,15163.0,58,133,109,25,8,36.5,3,0,4.5,5.0,0,0.6666666666666666,0.8195488721804511,0.8333333333333334,75.5,0.005546802100380207,84.0
ACC100297,Brokerage,Enterprise,11037.0,19,127,57,18,4,22.6,2,1,10.7,3.0,0,0.3333333333333333,0.44881889763779526,0.6,44.6,0.16403390391610068,1810.0
ACC100298,Corporate Treasury,Growth,1811.0,58,59,22,18,6,28.7,4,1,10.9,4.0,1,0.5,0.3728813559322034,0.6,50.8,0.6047572185425707,1095.0
ACC100299,Asset Mgmt,Growth,2892.0,42,31,30,32,10,36.8,2,2,0.8,10.0,0,0.8333333333333334,0.967741935483871,1.0,86.7,0.0029402644114382456,9.0
ACC100300,Banking,Growth,2619.0,41,20,7,8,2,17.2,1,1,9.1,3.0,1,0.16666666666666666,0.35,0.26666666666666666,27.9,0.548093710146346,1435.0
ACC100301,Corporate Treasury,Starter,598.0,49,8,7,39,8,35.6,5,0,5.4,7.0,0,0.6666666666666666,0.875,1.0,82.2,0.0018276019366198937,1.0
ACC100302,Banking,Growth,2389.0,50,42,22,6,2,17.3,3,1,9.2,0.0,1,0.16666666666666666,0.5238095238095238,0.2,30.4,0.750445116321888,1793.0
ACC100303,Banking,Growth,2857.0,14,48,14,4,1,5.7,2,1,11.0,0.0,1,0.08333333333333333,0.2916666666666667,0.13333333333333333,19.5,0.9667190588323272,2762.0
ACC100304,Brokerage,Enterprise,9632.0,25,88,34,8,4,15.8,4,0,6.9,2.0,0,0.3333333333333333,0.38636363636363635,0.26666666666666666,38.7,0.5851334624181629,5636.0
ACC100305,Insurance,Growth,3249.0,32,15,10,11,3,12.9,3,3,11.1,3.0,0,0.25,0.6666666666666666,0.36666666666666664,38.3,0.322601091152025,1048.0
ACC100306,Corporate Treasury,Starter,402.0,58,4,4,31,9,40.1,2,1,4.5,7.0,0,0.75,1.0,1.0,84.9,0.0015688141887707804,1.0
ACC100307,Asset Mgmt,Growth,2995.0,3,43,30,9,4,21.0,3,0,8.9,3.0,1,0.3333333333333333,0.6976744186046512,0.3,48.1,0.7085450227804178,2122.0
ACC100308,Banking,Starter,414.0,29,8,2,15,4,19.6,3,0,8.3,0.0,1,0.3333333333333333,0.25,0.5,37.9,0.7599348240277786,315.0
ACC100309,Banking,Starter,585.0,13,7,5,27,6,28.1,3,0,5.6,6.0,0,0.5,0.7142857142857143,0.9,69.4,0.07892896972674057,46.0
ACC100310,Asset Mgmt,Growth,3042.0,13,10,6,44,10,31.2,2,0,2.4,6.0,0,0.8333333333333334,0.6,1.0,80.2,0.0014642336926728719,4.0
ACC100311,Banking,Growth,3065.0,45,33,21,34,8,37.0,3,2,8.3,6.0,0,0.6666666666666666,0.6363636363636364,1.0,70.2,0.009913173037377848,30.0
